Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.1-116.168.169.189-343-54968-6,116.168.169.189,54968,192.168.1.1,343,6,15/01/2025 11:15:02 PM,0,1,1,200.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,200.0,200.0,200.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,300.0,200.0,200.0,0,0,0,0,0,0,1,200,1,200,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
131.90.237.192-192.168.1.1-27172-305-6,131.90.237.192,27172,192.168.1.1,305,6,15/01/2025 11:15:02 PM,0,1,1,123.0,123.0,123.0,123.0,123.0,0.0,123.0,123.0,123.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,123.0,123.0,123.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,184.5,123.0,123.0,0,0,0,0,0,0,1,123,1,123,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-19.75.16.31-203-60366-6,19.75.16.31,60366,192.168.1.1,203,6,15/01/2025 11:15:07 PM,0,2,1,308.0,154.0,154.0,154.0,154.0,0.0,154.0,154.0,154.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,154.0,154.0,154.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,205.33333333333334,154.0,154.0,0,0,0,0,0,0,2,308,1,154,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-82.56.131.252-159-61197-6,82.56.131.252,61197,192.168.1.1,159,6,15/01/2025 11:15:03 PM,0,2,1,108.0,54.0,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,54.0,54.0,54.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,72.0,54.0,54.0,0,0,0,0,0,0,2,108,1,54,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-120.121.121.128-203-43774-6,120.121.121.128,43774,192.168.1.1,203,6,15/01/2025 11:15:07 PM,0,1,1,83.0,83.0,83.0,83.0,83.0,0.0,83.0,83.0,83.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,83.0,83.0,83.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,124.5,83.0,83.0,0,0,0,0,0,0,1,83,1,83,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-239.196.224.19-267-62877-6,239.196.224.19,62877,192.168.1.1,267,6,15/01/2025 11:15:07 PM,0,1,1,191.0,191.0,191.0,191.0,191.0,0.0,191.0,191.0,191.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,191.0,191.0,191.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,286.5,191.0,191.0,0,0,0,0,0,0,1,191,1,191,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-99.163.170.126-437-23959-6,99.163.170.126,23959,192.168.1.1,437,6,15/01/2025 11:15:03 PM,0,5,1,595.0,119.0,119.0,119.0,119.0,0.0,119.0,119.0,119.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,100,20,0.0,0.0,119.0,119.0,119.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,138.83333333333334,119.0,119.0,0,0,0,0,0,0,5,595,1,119,-1,8192,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-74.124.119.68-224-11651-6,74.124.119.68,11651,192.168.1.1,224,6,15/01/2025 11:15:06 PM,0,4,1,372.0,93.0,93.0,93.0,93.0,0.0,93.0,93.0,93.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,80,20,0.0,0.0,93.0,93.0,93.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,111.6,93.0,93.0,0,0,0,0,0,0,4,372,1,93,-1,8192,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-217.120.134.200-220-41101-6,217.120.134.200,41101,192.168.1.1,220,6,15/01/2025 11:15:04 PM,0,1,1,81.0,81.0,81.0,81.0,81.0,0.0,81.0,81.0,81.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,81.0,81.0,81.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,121.5,81.0,81.0,0,0,0,0,0,0,1,81,1,81,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
135.116.166.137-192.168.1.1-50875-150-6,135.116.166.137,50875,192.168.1.1,150,6,15/01/2025 11:15:07 PM,0,1,1,114.0,114.0,114.0,114.0,114.0,0.0,114.0,114.0,114.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,114.0,114.0,114.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,171.0,114.0,114.0,0,0,0,0,0,0,1,114,1,114,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-9.226.239.217-130-65147-6,9.226.239.217,65147,192.168.1.1,130,6,15/01/2025 11:15:06 PM,0,1,1,111.0,111.0,111.0,111.0,111.0,0.0,111.0,111.0,111.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,111.0,111.0,111.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,166.5,111.0,111.0,0,0,0,0,0,0,1,111,1,111,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-65.211.54.95-230-36308-6,65.211.54.95,36308,192.168.1.1,230,6,15/01/2025 11:15:08 PM,0,1,1,192.0,192.0,192.0,192.0,192.0,0.0,192.0,192.0,192.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,288.0,192.0,192.0,0,0,0,0,0,0,1,192,1,192,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-5.239.196.176-213-56583-6,5.239.196.176,56583,192.168.1.1,213,6,15/01/2025 11:15:04 PM,0,1,1,114.0,114.0,114.0,114.0,114.0,0.0,114.0,114.0,114.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,114.0,114.0,114.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,171.0,114.0,114.0,0,0,0,0,0,0,1,114,1,114,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-126.192.21.108-329-15397-6,126.192.21.108,15397,192.168.1.1,329,6,15/01/2025 11:15:06 PM,0,1,1,195.0,195.0,195.0,195.0,195.0,0.0,195.0,195.0,195.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,195.0,195.0,195.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,292.5,195.0,195.0,0,0,0,0,0,0,1,195,1,195,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-46.14.205.99-410-4205-6,46.14.205.99,4205,192.168.1.1,410,6,15/01/2025 11:15:06 PM,0,2,1,260.0,130.0,130.0,130.0,130.0,0.0,130.0,130.0,130.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,130.0,130.0,130.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,173.33333333333334,130.0,130.0,0,0,0,0,0,0,2,260,1,130,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-197.54.222.252-287-19562-6,197.54.222.252,19562,192.168.1.1,287,6,15/01/2025 11:15:07 PM,0,2,1,188.0,94.0,94.0,94.0,94.0,0.0,94.0,94.0,94.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,94.0,94.0,94.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,125.33333333333333,94.0,94.0,0,0,0,0,0,0,2,188,1,94,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-35.186.92.242-234-50806-6,35.186.92.242,50806,192.168.1.1,234,6,15/01/2025 11:15:04 PM,0,2,1,316.0,158.0,158.0,158.0,158.0,0.0,158.0,158.0,158.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,158.0,158.0,158.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,210.66666666666666,158.0,158.0,0,0,0,0,0,0,2,316,1,158,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-43.59.168.77-86-19227-6,43.59.168.77,19227,192.168.1.1,86,6,15/01/2025 11:15:03 PM,0,1,1,88.0,88.0,88.0,88.0,88.0,0.0,88.0,88.0,88.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,88.0,88.0,88.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,132.0,88.0,88.0,0,0,0,0,0,0,1,88,1,88,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-99.128.38.86-119-36832-6,99.128.38.86,36832,192.168.1.1,119,6,15/01/2025 11:15:05 PM,0,1,1,167.0,167.0,167.0,167.0,167.0,0.0,167.0,167.0,167.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,167.0,167.0,167.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,250.5,167.0,167.0,0,0,0,0,0,0,1,167,1,167,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-251.113.10.209-176-54295-6,251.113.10.209,54295,192.168.1.1,176,6,15/01/2025 11:15:05 PM,0,1,1,181.0,181.0,181.0,181.0,181.0,0.0,181.0,181.0,181.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,181.0,181.0,181.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,271.5,181.0,181.0,0,0,0,0,0,0,1,181,1,181,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-115.181.252.38-117-42694-6,115.181.252.38,42694,192.168.1.1,117,6,15/01/2025 11:15:06 PM,0,1,1,79.0,79.0,79.0,79.0,79.0,0.0,79.0,79.0,79.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,79.0,79.0,79.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,118.5,79.0,79.0,0,0,0,0,0,0,1,79,1,79,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
154.242.94.20-192.168.1.1-24096-308-6,154.242.94.20,24096,192.168.1.1,308,6,15/01/2025 11:15:08 PM,0,1,1,127.0,127.0,127.0,127.0,127.0,0.0,127.0,127.0,127.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,127.0,127.0,127.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,190.5,127.0,127.0,0,0,0,0,0,0,1,127,1,127,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-220.243.108.50-298-7592-6,220.243.108.50,7592,192.168.1.1,298,6,15/01/2025 11:15:04 PM,0,1,1,53.0,53.0,53.0,53.0,53.0,0.0,53.0,53.0,53.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,53.0,53.0,53.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,79.5,53.0,53.0,0,0,0,0,0,0,1,53,1,53,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-112.117.121.167-291-47338-6,112.117.121.167,47338,192.168.1.1,291,6,15/01/2025 11:15:03 PM,0,3,1,390.0,130.0,130.0,130.0,130.0,0.0,130.0,130.0,130.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,60,20,0.0,0.0,130.0,130.0,130.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,162.5,130.0,130.0,0,0,0,0,0,0,3,390,1,130,-1,8192,3,0,0,0,0,0,0,0,0,0,No Label
168.43.118.59-192.168.1.1-45656-275-6,168.43.118.59,45656,192.168.1.1,275,6,15/01/2025 11:15:02 PM,0,2,1,268.0,134.0,134.0,134.0,134.0,0.0,134.0,134.0,134.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,134.0,134.0,134.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,178.66666666666666,134.0,134.0,0,0,0,0,0,0,2,268,1,134,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-220.61.67.106-356-27936-6,220.61.67.106,27936,192.168.1.1,356,6,15/01/2025 11:15:06 PM,0,1,1,105.0,105.0,105.0,105.0,105.0,0.0,105.0,105.0,105.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,105.0,105.0,105.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,157.5,105.0,105.0,0,0,0,0,0,0,1,105,1,105,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-242.75.55.168-153-26963-6,242.75.55.168,26963,192.168.1.1,153,6,15/01/2025 11:15:07 PM,0,1,1,82.0,82.0,82.0,82.0,82.0,0.0,82.0,82.0,82.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,82.0,82.0,82.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,123.0,82.0,82.0,0,0,0,0,0,0,1,82,1,82,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-123.239.202.148-133-5694-6,123.239.202.148,5694,192.168.1.1,133,6,15/01/2025 11:15:02 PM,0,2,1,140.0,70.0,70.0,70.0,70.0,0.0,70.0,70.0,70.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,70.0,70.0,70.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,93.33333333333333,70.0,70.0,0,0,0,0,0,0,2,140,1,70,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-10.104.28.174-249-50778-6,10.104.28.174,50778,192.168.1.1,249,6,15/01/2025 11:15:06 PM,0,1,1,58.0,58.0,58.0,58.0,58.0,0.0,58.0,58.0,58.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,58.0,58.0,58.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,87.0,58.0,58.0,0,0,0,0,0,0,1,58,1,58,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-81.246.131.75-226-25917-6,81.246.131.75,25917,192.168.1.1,226,6,15/01/2025 11:15:07 PM,0,1,1,152.0,152.0,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,152.0,152.0,152.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,228.0,152.0,152.0,0,0,0,0,0,0,1,152,1,152,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-28.186.5.6-315-55131-6,28.186.5.6,55131,192.168.1.1,315,6,15/01/2025 11:15:04 PM,0,1,1,148.0,148.0,148.0,148.0,148.0,0.0,148.0,148.0,148.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,148.0,148.0,148.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,222.0,148.0,148.0,0,0,0,0,0,0,1,148,1,148,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-5.23.227.221-83-16679-6,5.23.227.221,16679,192.168.1.1,83,6,15/01/2025 11:15:04 PM,0,1,1,81.0,81.0,81.0,81.0,81.0,0.0,81.0,81.0,81.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,81.0,81.0,81.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,121.5,81.0,81.0,0,0,0,0,0,0,1,81,1,81,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-86.45.152.40-303-55442-6,86.45.152.40,55442,192.168.1.1,303,6,15/01/2025 11:15:02 PM,0,1,1,128.0,128.0,128.0,128.0,128.0,0.0,128.0,128.0,128.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,128.0,128.0,128.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,192.0,128.0,128.0,0,0,0,0,0,0,1,128,1,128,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
164.94.88.6-192.168.1.1-56162-242-6,164.94.88.6,56162,192.168.1.1,242,6,15/01/2025 11:15:04 PM,0,3,1,240.0,80.0,80.0,80.0,80.0,0.0,80.0,80.0,80.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,60,20,0.0,0.0,80.0,80.0,80.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,100.0,80.0,80.0,0,0,0,0,0,0,3,240,1,80,-1,8192,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-42.39.198.95-281-58574-6,42.39.198.95,58574,192.168.1.1,281,6,15/01/2025 11:15:03 PM,0,2,1,312.0,156.0,156.0,156.0,156.0,0.0,156.0,156.0,156.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,156.0,156.0,156.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,208.0,156.0,156.0,0,0,0,0,0,0,2,312,1,156,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
146.236.186.139-192.168.1.1-51115-250-6,146.236.186.139,51115,192.168.1.1,250,6,15/01/2025 11:15:02 PM,0,2,1,378.0,189.0,189.0,189.0,189.0,0.0,189.0,189.0,189.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,189.0,189.0,189.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,252.0,189.0,189.0,0,0,0,0,0,0,2,378,1,189,-1,8192,2,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-116.23.59.54-409-54707-6,116.23.59.54,54707,192.168.1.1,409,6,15/01/2025 11:15:03 PM,0,1,1,166.0,166.0,166.0,166.0,166.0,0.0,166.0,166.0,166.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,166.0,166.0,166.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,249.0,166.0,166.0,0,0,0,0,0,0,1,166,1,166,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-241.134.60.129-118-10430-6,241.134.60.129,10430,192.168.1.1,118,6,15/01/2025 11:15:07 PM,0,1,1,111.0,111.0,111.0,111.0,111.0,0.0,111.0,111.0,111.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,111.0,111.0,111.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,166.5,111.0,111.0,0,0,0,0,0,0,1,111,1,111,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-60.109.22.7-361-46910-6,60.109.22.7,46910,192.168.1.1,361,6,15/01/2025 11:15:03 PM,0,1,1,168.0,168.0,168.0,168.0,168.0,0.0,168.0,168.0,168.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,168.0,168.0,168.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,252.0,168.0,168.0,0,0,0,0,0,0,1,168,1,168,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
152.219.203.85-192.168.1.1-37684-223-6,152.219.203.85,37684,192.168.1.1,223,6,15/01/2025 11:15:04 PM,0,1,1,162.0,162.0,162.0,162.0,162.0,0.0,162.0,162.0,162.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,162.0,162.0,162.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,243.0,162.0,162.0,0,0,0,0,0,0,1,162,1,162,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-249.69.209.177-393-41564-6,249.69.209.177,41564,192.168.1.1,393,6,15/01/2025 11:15:05 PM,0,1,1,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,75.0,75.0,75.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,112.5,75.0,75.0,0,0,0,0,0,0,1,75,1,75,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-13.252.99.21-391-44085-6,13.252.99.21,44085,192.168.1.1,391,6,15/01/2025 11:15:06 PM,0,1,1,74.0,74.0,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,111.0,74.0,74.0,0,0,0,0,0,0,1,74,1,74,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
151.60.152.132-192.168.1.1-10286-355-6,151.60.152.132,10286,192.168.1.1,355,6,15/01/2025 11:15:07 PM,0,3,1,513.0,171.0,171.0,171.0,171.0,0.0,171.0,171.0,171.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,60,20,0.0,0.0,171.0,171.0,171.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,213.75,171.0,171.0,0,0,0,0,0,0,3,513,1,171,-1,8192,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-219.82.113.78-240-43792-6,219.82.113.78,43792,192.168.1.1,240,6,15/01/2025 11:15:05 PM,0,1,1,154.0,154.0,154.0,154.0,154.0,0.0,154.0,154.0,154.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,154.0,154.0,154.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,231.0,154.0,154.0,0,0,0,0,0,0,1,154,1,154,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
170.123.10.141-192.168.1.1-59002-132-6,170.123.10.141,59002,192.168.1.1,132,6,15/01/2025 11:15:05 PM,0,3,1,537.0,179.0,179.0,179.0,179.0,0.0,179.0,179.0,179.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,60,20,0.0,0.0,179.0,179.0,179.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,223.75,179.0,179.0,0,0,0,0,0,0,3,537,1,179,-1,8192,3,0,0,0,0,0,0,0,0,0,No Label
192.168.1.1-121.27.204.142-289-22669-6,121.27.204.142,22669,192.168.1.1,289,6,15/01/2025 11:15:04 PM,0,1,1,88.0,88.0,88.0,88.0,88.0,0.0,88.0,88.0,88.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,88.0,88.0,88.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,132.0,88.0,88.0,0,0,0,0,0,0,1,88,1,88,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
177.156.110.181-192.168.1.1-61361-98-6,177.156.110.181,61361,192.168.1.1,98,6,15/01/2025 11:15:04 PM,0,1,1,150.0,150.0,150.0,150.0,150.0,0.0,150.0,150.0,150.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,150.0,150.0,150.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,225.0,150.0,150.0,0,0,0,0,0,0,1,150,1,150,-1,8192,1,0,0,0,0,0,0,0,0,0,No Label
